name,lat,lon,diam
 ,29.961,7.708,35.852
 ,44.428,-24.600,35.850
 ,45.643,173.942,35.842
 ,23.163,6.038,35.835
 ,25.395,-34.819,35.827
 ,35.346,-141.287,35.827
 ,-15.602,13.168,35.816
 ,77.432,3.033,35.816
Petronius,86.056,-40.571,35.804
 ,-17.111,-145.934,35.801
 ,-34.962,62.999,35.796
 ,-35.189,-85.611,35.776
 ,65.679,97.589,35.776
 ,-38.684,-128.938,35.753
 ,-0.628,121.837,35.748
 ,-1.938,105.536,35.746
 ,53.619,-63.139,35.741
 ,-1.308,-27.298,35.740
 ,12.117,-173.849,35.725
 ,-28.997,43.602,35.722
 ,-63.872,78.655,35.719
 ,-15.063,125.805,35.711
 ,-3.809,35.124,35.704
 ,17.116,-140.706,35.697
 ,27.265,36.643,35.694
 ,-30.537,-109.308,35.692
 ,-47.025,81.286,35.683
 ,-40.256,-98.839,35.681
 ,-38.502,126.293,35.659
 ,45.407,-101.586,35.658
 ,-77.595,-94.562,35.656
 ,46.866,-21.168,35.651
 ,-61.141,33.803,35.641
 ,-39.867,70.275,35.641
Hopper,-12.449,-55.964,35.629
 ,-0.718,80.090,35.627
 ,13.167,-164.527,35.624
 ,-31.363,-150.642,35.617
 ,36.337,-96.451,35.608
 ,-30.312,-57.593,35.606
 ,-59.245,-121.338,35.605
 ,15.718,-43.298,35.601
 ,-27.993,155.214,35.588
 ,-6.918,-118.101,35.588
 ,11.326,-5.240,35.583
 ,43.207,2.832,35.581
 ,78.150,-6.641,35.578
 ,-32.799,-67.034,35.578
 ,52.515,71.772,35.565
 ,-5.166,83.338,35.558
 ,29.056,-12.297,35.551
 ,-61.026,-35.002,35.544
 ,-16.320,-71.100,35.542
 ,19.374,-104.188,35.538
 ,-44.029,119.050,35.536
 ,-42.623,-72.823,35.529
 ,-2.787,-44.330,35.525
 ,-47.239,-57.013,35.523
 ,26.413,82.156,35.514
 ,56.113,-121.792,35.504
 ,-24.793,132.747,35.500
 ,-67.263,18.771,35.494
 ,-26.351,134.534,35.489
 ,-65.511,18.267,35.485
 ,44.225,95.768,35.457
 ,-21.265,124.260,35.454
 ,42.651,-86.320,35.445
 ,17.469,73.520,35.444
 ,4.034,-168.408,35.440
 ,-51.245,-66.360,35.438
 ,22.304,33.252,35.423
 ,45.257,7.464,35.414
 ,3.682,-110.454,35.408
 ,-19.388,-86.497,35.397
 ,-3.885,99.429,35.389
 ,-22.916,60.808,35.381
Balanchine,38.460,175.533,35.379
 ,-7.822,-145.492,35.356
 ,44.756,128.198,35.348
 ,73.837,-178.225,35.345
 ,-6.201,-149.992,35.345
 ,-33.439,177.572,35.344
 ,-26.803,148.017,35.336
 ,31.322,107.246,35.319
 ,-2.666,73.941,35.317
 ,21.082,-127.314,35.312
 ,3.398,-20.124,35.305
 ,-19.017,-149.699,35.299
 ,-17.003,-131.892,35.285
 ,26.746,103.808,35.282
 ,13.259,-167.258,35.266
 ,-9.889,116.341,35.264
 ,-69.921,-55.146,35.258
 ,7.777,-64.031,35.255
 ,-26.867,1.887,35.239
 ,-68.136,-38.021,35.218
 ,-7.493,-56.186,35.215
 ,-17.232,177.822,35.215
 ,-31.741,174.628,35.210
 ,-31.269,117.146,35.208
Hovnatanian,-7.690,172.721,35.200
 ,5.319,-103.445,35.181
 ,9.538,-38.793,35.145
 ,-76.608,-65.950,35.144
 ,14.340,-71.090,35.144
 ,14.666,-41.327,35.111
 ,10.569,-7.686,35.087
 ,12.270,-40.130,35.084
 ,-37.462,157.139,35.078
 ,24.465,-46.974,35.071
 ,-17.321,26.060,35.065
 ,48.555,-12.351,35.065
 ,47.435,130.224,35.064
 ,-40.504,-9.007,35.051
 ,23.940,-78.022,35.035
 ,3.122,-159.949,35.025
 ,57.720,-162.523,35.023
 ,-14.417,91.225,35.011
 ,-43.980,-112.975,35.002
 ,65.444,-38.576,34.999
 ,19.184,-111.001,34.994
 ,2.818,91.870,34.991
 ,16.100,-46.590,34.986
 ,-26.575,65.737,34.985
 ,-16.970,97.624,34.985
 ,-40.855,-140.026,34.983
 ,-53.110,55.086,34.983
 ,-81.760,120.805,34.969
 ,14.926,29.501,34.965
 ,-22.266,-76.553,34.961
 ,-21.893,41.514,34.948
 ,23.280,13.271,34.938
 ,-17.167,-68.306,34.920
 ,23.958,72.641,34.919
 ,-27.024,160.261,34.919
 ,49.260,-83.951,34.914
 ,1.418,167.919,34.914
 ,-64.457,-110.986,34.911
 ,4.682,-172.563,34.895
 ,28.758,82.600,34.890
 ,45.334,-96.643,34.890
 ,70.949,82.450,34.890
 ,-49.259,-118.338,34.883
 ,28.757,-42.036,34.872
 ,-13.802,118.006,34.870
 ,-78.573,124.474,34.866
 ,-4.130,114.572,34.864
 ,-45.347,-118.850,34.859
 ,39.544,63.775,34.847
 ,-38.368,110.197,34.843
 ,6.704,87.790,34.816
 ,-55.588,-98.067,34.791
 ,-46.149,89.986,34.784
 ,-75.734,125.089,34.777
 ,-49.738,-50.625,34.776
 ,36.795,81.212,34.771
 ,6.643,-118.271,34.771
 ,-3.534,71.970,34.763
 ,38.236,-75.613,34.751
 ,38.015,-7.252,34.750
Tryggvadottir,89.593,-174.738,34.745
 ,5.408,9.722,34.745
 ,-65.364,147.645,34.735
 ,37.760,-42.472,34.731
 ,19.741,94.371,34.728
 ,-28.061,33.405,34.726
 ,1.360,124.255,34.722
 ,5.752,-108.799,34.720
 ,-26.749,46.343,34.714
 ,1.579,-119.120,34.701
 ,-12.618,-60.021,34.700
 ,-11.585,101.064,34.695
 ,-52.050,-67.506,34.692
 ,-2.595,-9.839,34.680
 ,38.007,63.914,34.669
 ,-61.711,12.170,34.665
 ,-25.462,-109.961,34.661
 ,71.522,174.965,34.654
 ,-14.060,145.892,34.650
 ,-54.311,-49.127,34.639
 ,3.921,-151.392,34.634
 ,-50.966,-80.441,34.611
 ,21.224,82.909,34.609
 ,-56.820,-174.409,34.599
 ,-11.988,35.446,34.595
 ,-30.874,175.941,34.581
 ,21.370,-94.278,34.578
 ,-39.556,-13.214,34.565
 ,61.865,73.174,34.560
 ,-4.641,94.611,34.557
 ,31.772,45.740,34.540
 ,12.373,-118.954,34.537
 ,13.375,-96.256,34.535
Copley,-38.612,-85.967,34.524
 ,-23.220,-108.577,34.515
Popova,-34.711,-66.730,34.515
 ,-54.162,42.653,34.489
 ,0.643,82.860,34.487
 ,20.333,-55.424,34.477
 ,6.124,-126.523,34.475
 ,-66.626,-38.899,34.473
Cunningham,30.403,157.047,34.457
 ,-74.404,171.208,34.455
 ,-0.588,-123.735,34.453
 ,-14.441,88.788,34.438
 ,63.765,-89.147,34.425
 ,-23.163,-95.353,34.410
 ,30.493,29.810,34.401
 ,39.652,165.660,34.401
 ,-27.780,-87.335,34.393
 ,41.394,-144.657,34.391
 ,3.415,-80.852,34.386
 ,10.824,15.093,34.384
 ,27.131,34.770,34.382
 ,-21.456,36.675,34.364
 ,61.546,14.756,34.357
 ,36.500,-171.298,34.344
 ,18.541,114.114,34.343
 ,46.991,96.104,34.334
Anguissola,80.653,142.508,34.333
 ,-48.015,70.918,34.331
 ,-14.511,120.131,34.328
 ,15.991,72.111,34.319
 ,32.215,-176.433,34.314
 ,5.354,-1.373,34.312
 ,1.990,134.454,34.310
 ,46.471,-41.624,34.309
 ,-47.700,62.766,34.308
 ,28.286,104.211,34.304
 ,-5.331,71.913,34.248
 ,-43.048,170.355,34.231
 ,-35.339,68.770,34.218
 ,9.697,36.573,34.212
 ,-46.242,104.352,34.199
 ,31.461,88.696,34.192
 ,43.905,-112.649,34.175
 ,-22.583,-163.833,34.167
 ,23.929,-141.364,34.164
 ,66.287,-125.483,34.163
 ,19.150,55.043,34.155
 ,63.481,-9.571,34.151
 ,21.278,-69.604,34.149
 ,9.169,87.230,34.145
 ,57.261,-56.491,34.142
 ,-1.667,-168.442,34.135
Brooks,-45.204,-168.012,34.125
 ,-49.401,110.688,34.124
 ,8.428,117.909,34.117
 ,-40.156,-35.956,34.105
 ,-11.410,-171.844,34.087
 ,-49.934,-169.922,34.070
 ,79.624,99.523,34.064
 ,50.147,-22.010,34.055
 ,21.653,66.257,34.052
 ,8.025,-112.277,34.052
 ,-24.432,52.061,34.046
 ,36.710,-109.614,34.028
 ,-26.789,-163.130,34.025
 ,34.806,45.451,34.010
 ,-28.676,-20.053,34.008
 ,-26.068,-19.543,33.992
 ,-32.243,-40.002,33.991
 ,35.843,-140.536,33.990
 ,-46.532,-17.599,33.982
 ,-76.414,166.951,33.981
 ,-8.613,-128.281,33.981
 ,-31.426,-9.775,33.975
 ,30.770,-174.782,33.964
 ,-31.959,-50.151,33.960
 ,-22.093,125.214,33.957
 ,34.430,-47.550,33.955
 ,-58.006,-23.647,33.947
 ,-84.845,68.358,33.934
 ,-37.508,79.090,33.934
 ,62.281,55.555,33.922
 ,-2.019,6.500,33.916
 ,55.099,-127.385,33.905
 ,-6.070,-21.816,33.904
 ,14.949,92.586,33.893
 ,39.701,99.681,33.883
 ,-23.038,-20.249,33.881
 ,-2.674,58.391,33.874
 ,0.151,-175.829,33.873
 ,36.934,-120.410,33.873
 ,2.351,-49.468,33.859
 ,-17.769,136.796,33.857
 ,30.307,-101.986,33.845
 ,-26.871,135.966,33.840
 ,-31.005,-18.479,33.838
 ,-1.266,87.688,33.833
 ,-21.128,4.106,33.831
 ,12.842,35.728,33.816
 ,23.270,108.175,33.807
 ,5.444,-69.150,33.791
 ,-32.716,48.624,33.785
 ,-12.197,127.239,33.778
 ,11.746,-118.763,33.776
 ,2.353,-65.544,33.768
 ,80.222,125.390,33.766
 ,37.580,66.601,33.764
 ,58.129,-38.908,33.764
 ,23.301,41.537,33.756
 ,-36.334,169.591,33.750
 ,-12.553,124.635,33.750
 ,-23.160,136.176,33.748
 ,-21.096,-47.306,33.747
 ,-44.567,40.620,33.743
 ,55.535,-59.042,33.731
 ,33.313,-113.734,33.722
 ,-59.019,-100.579,33.721
 ,35.948,-101.341,33.712
 ,-37.620,112.568,33.709
Kertesz,27.390,146.055,33.707
 ,-51.494,-19.036,33.698
 ,24.874,-117.483,33.691
 ,28.647,-71.955,33.690
 ,15.756,-137.750,33.687
 ,-43.729,4.516,33.686
 ,13.586,-135.432,33.670
 ,-53.012,-34.613,33.665
 ,10.753,-134.741,33.659
 ,-57.651,73.522,33.645
 ,-49.744,74.888,33.641
 ,-28.972,-83.746,33.635
 ,-34.909,41.267,33.634
 ,34.122,-55.340,33.629
 ,30.285,-43.039,33.626
 ,8.621,-61.624,33.623
 ,-39.676,-121.607,33.623
 ,-18.226,-31.373,33.616
 ,-43.387,123.530,33.596
 ,4.815,-157.527,33.592
 ,-9.321,-75.550,33.589
 ,25.038,42.490,33.589
 ,40.400,-138.014,33.586
Baranauskas,50.709,-39.791,33.577
 ,-1.931,-155.357,33.575
 ,-37.506,141.088,33.568
 ,-47.281,20.112,33.562
 ,-23.058,-48.057,33.550
 ,-24.527,157.171,33.544
 ,49.369,-92.595,33.542
 ,25.948,-91.926,33.532
 ,-30.589,129.311,33.530
 ,-8.026,-173.993,33.530
 ,-29.678,19.935,33.520
 ,50.212,-38.460,33.504
 ,10.708,-125.770,33.499
 ,-43.249,76.539,33.497
 ,-23.676,136.667,33.483
 ,-11.250,48.419,33.468
 ,-63.559,-48.763,33.467
 ,-62.637,-168.885,33.464
 ,-0.236,-97.286,33.449
 ,-5.266,160.049,33.445
 ,-28.921,66.222,33.435
 ,-14.174,13.535,33.413
 ,58.871,-169.715,33.411
 ,-3.325,-162.620,33.411
 ,-47.817,-139.254,33.410
 ,-45.240,32.780,33.402
 ,-52.508,33.613,33.399
 ,-32.787,-127.595,33.399
 ,-44.728,96.814,33.394
 ,31.280,-60.954,33.393
 ,-20.008,87.098,33.391
 ,20.695,-35.397,33.387
 ,22.524,-121.209,33.367
 ,-1.949,-95.811,33.358
 ,-12.431,132.369,33.352
 ,44.050,-98.694,33.324
 ,-69.350,-139.248,33.320
 ,-60.298,-12.133,33.313
 ,7.800,-168.056,33.305
 ,-50.220,-13.887,33.291
 ,32.462,-104.085,33.288
 ,-1.526,-152.031,33.288
 ,30.225,-86.529,33.285
 ,-24.748,-78.147,33.261
 ,-16.521,-39.350,33.259
 ,-69.158,-71.456,33.248
 ,26.661,-153.810,33.246
 ,-64.143,159.733,33.237
 ,-53.939,153.482,33.236
 ,-66.280,39.333,33.231
 ,3.727,29.629,33.230
 ,-36.093,-65.186,33.227
 ,12.641,72.987,33.224
 ,12.529,-128.124,33.202
 ,-14.851,141.363,33.196
 ,-1.185,57.601,33.193
 ,-12.734,139.000,33.165
 ,-70.364,176.808,33.157
 ,-49.141,79.470,33.151
 ,-52.213,-8.220,33.146
 ,-65.596,106.967,33.133
 ,47.793,98.289,33.112
 ,-66.419,26.646,33.080
 ,21.675,-61.686,33.069
 ,52.849,24.678,33.058
 ,24.327,-112.730,33.051
 ,-31.951,-139.273,33.037
 ,10.575,31.310,33.036
 ,-21.365,69.785,33.030
 ,-74.029,-171.543,33.022
 ,-48.002,14.693,33.019
 ,-32.837,176.372,33.019
 ,33.611,-9.455,33.016
 ,-51.829,-123.434,33.012
 ,-28.788,-66.399,32.994
 ,-58.231,-33.701,32.988
 ,-16.033,-129.340,32.983
 ,-7.377,-112.444,32.979
 ,-29.678,20.589,32.968
 ,-6.940,-126.240,32.947
 ,-5.961,65.946,32.947
 ,-63.337,10.897,32.943
 ,-45.049,-78.493,32.928
 ,-18.415,143.728,32.926
 ,50.836,-121.957,32.919
 ,-65.272,-145.561,32.917
 ,12.166,95.430,32.915
 ,11.924,-3.859,32.913
 ,-31.746,-22.512,32.912
 ,-3.063,-86.255,32.900
 ,-24.699,-66.808,32.886
Caruso,-2.327,-76.329,32.879
 ,6.042,-69.752,32.876
 ,14.599,-163.679,32.870
 ,-7.298,-114.913,32.861
 ,-45.015,-170.442,32.854
 ,77.896,-140.708,32.852
 ,-64.082,-173.949,32.842
 ,-11.591,66.834,32.837
 ,2.109,128.127,32.833
 ,-40.733,-177.061,32.822
 ,60.065,122.230,32.821
 ,-3.818,-110.249,32.816
 ,30.595,-111.812,32.815
 ,-71.354,-25.156,32.811
 ,-56.235,96.363,32.794
 ,-55.556,115.782,32.786
 ,-68.030,-74.474,32.770
 ,48.790,-2.290,32.768
 ,-2.267,111.468,32.756
 ,16.281,111.949,32.752
 ,69.555,157.218,32.749
 ,23.429,-77.272,32.748
 ,-67.117,-173.837,32.747
 ,-32.275,159.794,32.735
 ,19.833,-155.367,32.729
 ,-12.852,-114.269,32.728
 ,21.710,18.545,32.727
 ,-38.343,159.991,32.726
 ,-41.189,114.523,32.724
 ,-69.090,54.879,32.723
 ,36.907,-58.486,32.712
 ,-19.386,139.670,32.708
 ,-44.559,98.933,32.703
 ,-54.425,-127.708,32.703
 ,-22.008,113.950,32.702
 ,-39.055,-52.021,32.695
 ,38.695,28.302,32.695
 ,36.616,-83.941,32.692
 ,-37.510,87.130,32.675
 ,9.424,-17.508,32.673
 ,10.193,-3.309,32.656
 ,-26.447,-29.830,32.651
 ,-75.233,-45.802,32.648
 ,58.094,-22.149,32.646
 ,12.851,-46.593,32.643
 ,-14.722,-53.235,32.642
 ,51.057,75.284,32.640
 ,5.065,128.617,32.630
 ,31.943,-63.728,32.630
 ,-15.445,179.234,32.629
 ,-69.099,137.290,32.626
 ,-25.160,102.303,32.620
 ,0.554,-59.149,32.618
 ,-41.672,-68.049,32.605
 ,-74.605,-45.437,32.603
 ,-36.358,39.029,32.593
 ,28.840,-108.416,32.584
 ,-60.160,121.640,32.575
 ,11.762,31.173,32.572
 ,34.770,63.157,32.559
 ,-42.357,-123.518,32.559
 ,35.786,91.758,32.549
Du Fu,25.046,-93.703,32.540
 ,-17.175,2.303,32.535
 ,-52.356,81.603,32.529
 ,19.595,13.830,32.515
 ,-21.610,96.302,32.513
 ,27.009,-105.539,32.512
 ,29.309,109.212,32.509
 ,20.993,-101.919,32.498
 ,-33.402,102.840,32.494
 ,-76.466,-44.476,32.492
 ,66.066,-156.620,32.486
 ,-27.610,-35.532,32.479
 ,41.316,-6.355,32.478
 ,-5.459,48.165,32.472
 ,47.007,-45.209,32.461
 ,1.363,-170.411,32.448
 ,34.207,-28.986,32.445
 ,-4.240,93.738,32.437
 ,4.894,-77.264,32.430
 ,10.607,-101.486,32.424
 ,14.271,-60.455,32.418
 ,-6.094,134.229,32.416
 ,-75.414,9.681,32.411
 ,-71.811,-37.233,32.410
 ,34.646,-147.473,32.408
 ,13.000,-93.026,32.405
 ,60.218,-119.957,32.398
 ,3.257,103.050,32.396
 ,-2.536,-103.293,32.391
 ,-9.987,-130.371,32.381
 ,-48.079,-66.190,32.366
 ,-48.025,-112.938,32.366
 ,-7.855,-73.458,32.365
 ,-2.195,58.898,32.351
 ,-29.856,-165.131,32.343
 ,-27.633,-31.761,32.343
 ,61.951,-99.356,32.340
 ,-7.424,-129.296,32.338
 ,34.274,-45.105,32.320
 ,13.459,-13.482,32.316
 ,-13.535,97.849,32.306
 ,-24.323,61.331,32.303
 ,4.510,117.947,32.302
 ,18.622,-44.854,32.296
 ,-32.437,178.455,32.280
 ,-63.556,86.679,32.278
 ,28.502,-75.126,32.277
 ,-46.072,176.174,32.275
 ,-74.510,103.736,32.266
 ,-52.031,129.728,32.262
 ,21.058,-117.134,32.259
 ,-52.097,-55.074,32.259
 ,-31.142,106.870,32.257
 ,12.386,105.740,32.257
 ,41.820,127.190,32.247
 ,12.595,179.187,32.246
 ,-11.132,83.023,32.245
 ,-19.409,47.821,32.245
 ,55.229,59.058,32.223
 ,-33.950,-171.318,32.217
 ,34.664,44.038,32.217
 ,-2.713,-162.135,32.215
 ,-56.435,130.770,32.213
 ,5.087,-124.593,32.182
 ,19.650,117.599,32.173
 ,-56.332,-149.676,32.158
 ,-30.738,124.357,32.153
 ,-79.535,-159.560,32.149
 ,2.807,-112.886,32.139
 ,6.003,-115.436,32.139
 ,0.986,-5.458,32.139
 ,17.332,111.492,32.134
 ,-64.127,-126.912,32.131
 ,-15.500,108.183,32.125
 ,-22.789,42.490,32.110
 ,38.439,96.375,32.110
 ,-5.691,95.391,32.105
 ,-11.938,-118.245,32.101
 ,17.054,25.967,32.097
 ,26.465,175.492,32.094
 ,3.755,-158.441,32.094
 ,-3.223,-20.654,32.089
 ,78.819,-155.073,32.083
 ,-41.097,-172.715,32.081
 ,15.269,-173.516,32.077
 ,-35.875,-160.050,32.065
 ,-5.737,108.751,32.064
 ,-46.455,33.066,32.042
 ,25.382,88.318,32.042
 ,-48.705,10.540,32.039
 ,-6.760,132.237,32.038
 ,13.370,41.754,32.036
 ,16.573,-167.904,32.030
 ,16.565,-61.040,32.017
 ,-43.091,-167.956,32.014
 ,18.209,-130.329,32.003
 ,-0.778,109.551,31.999
 ,13.596,-171.974,31.998
 ,-10.867,-117.308,31.996
 ,-77.978,-156.140,31.989
 ,36.439,-70.801,31.985
 ,4.275,100.321,31.980
 ,13.744,-178.607,31.980
 ,19.793,-3.549,31.965
 ,-7.174,-79.541,31.959
 ,-74.228,-25.800,31.952
 ,18.197,101.725,31.949
 ,79.626,-127.383,31.938
 ,2.936,-93.424,31.917
 ,-34.476,-94.151,31.914
 ,55.099,3.052,31.906
 ,25.024,-90.439,31.905
 ,29.761,-144.729,31.888
 ,-31.639,-81.935,31.886
 ,-20.684,-12.338,31.885
 ,-55.546,163.065,31.867
 ,-31.009,116.844,31.865
 ,-4.060,-139.310,31.860
 ,20.048,27.993,31.857
 ,-10.459,-53.686,31.856
 ,20.706,-128.872,31.855
 ,5.375,-38.517,31.833
 ,17.897,-68.759,31.833
Kulthum,50.716,93.463,31.833
 ,11.268,1.521,31.822
Berlioz,79.328,38.798,31.818
 ,-28.542,107.370,31.817
 ,10.750,-60.918,31.815
 ,-25.997,-122.216,31.810
 ,-25.327,6.675,31.809
 ,-70.674,59.011,31.805
 ,29.460,167.414,31.794
 ,9.931,-18.718,31.792
 ,-41.594,-38.170,31.788
 ,52.606,-44.264,31.783
 ,-25.687,-64.532,31.772
 ,4.248,-103.661,31.767
 ,2.850,-118.601,31.765
 ,-49.490,177.857,31.754
 ,8.606,-106.961,31.753
 ,-12.315,-25.223,31.737
 ,-22.667,-81.759,31.733
 ,49.824,57.900,31.730
 ,50.290,-145.070,31.730
 ,69.113,-169.437,31.720
 ,-53.557,-6.487,31.714
 ,-60.827,75.946,31.712
 ,47.893,60.408,31.711
 ,-28.324,-150.552,31.706
 ,-1.267,-138.543,31.705
 ,39.479,-70.133,31.702
 ,-6.381,-38.241,31.692
 ,9.528,-117.824,31.689
 ,4.804,-11.236,31.689
 ,34.875,87.890,31.686
 ,10.162,77.930,31.678
 ,18.070,13.127,31.676
 ,10.193,-60.499,31.670
 ,-54.392,-30.585,31.669
 ,-15.828,-174.923,31.669
 ,66.364,81.201,31.662
 ,28.979,-31.262,31.662
 ,26.252,-16.971,31.660
 ,-13.326,110.287,31.658
 ,-6.984,-30.281,31.640
 ,-34.877,172.625,31.635
 ,28.231,13.155,31.630
 ,7.354,-121.432,31.628
 ,13.545,-34.247,31.626
 ,-45.745,130.173,31.623
 ,-20.814,-120.881,31.613
 ,22.754,123.370,31.610
 ,7.866,-110.790,31.608
 ,-28.483,110.577,31.605
 ,-85.439,128.439,31.601
 ,8.087,-143.378,31.598
 ,7.744,-135.786,31.597
 ,-45.025,-22.268,31.585
 ,-0.056,-57.740,31.584
 ,33.487,-38.300,31.579
 ,-39.771,12.712,31.569
 ,-28.743,-105.322,31.547
 ,-36.617,147.244,31.539
 ,47.171,10.674,31.537
 ,-48.271,77.203,31.536
 ,-16.726,156.545,31.529
Plath,37.855,-38.845,31.515
 ,25.034,85.157,31.509
 ,28.955,-93.924,31.501
 ,76.708,-28.999,31.500
 ,-59.170,178.108,31.493
 ,14.403,13.670,31.491
 ,39.006,-33.871,31.489
 ,25.780,-120.762,31.488
 ,52.315,-30.406,31.470
 ,82.955,-151.067,31.467
 ,-54.980,29.626,31.467
 ,24.611,12.782,31.466
 ,-24.808,54.397,31.454
 ,-29.745,-170.517,31.447
 ,32.421,101.404,31.442
 ,58.312,-114.711,31.442
 ,-36.539,44.609,31.440
 ,58.683,-56.655,31.426
 ,84.204,166.492,31.420
 ,-36.233,-46.319,31.411
 ,-8.156,-30.006,31.410
 ,-44.565,157.135,31.410
 ,-32.386,-156.611,31.408
 ,-17.069,131.784,31.400
 ,-75.747,-128.596,31.400
 ,-18.065,-140.978,31.398
 ,-48.467,-169.115,31.395
Namatjira,58.849,-33.022,31.383
 ,55.694,123.524,31.382
 ,-10.610,65.740,31.378
 ,21.374,8.066,31.378
 ,-4.301,38.550,31.373
 ,-26.832,40.229,31.358
 ,-57.499,161.060,31.357
 ,54.288,51.888,31.356
 ,-10.288,29.866,31.354
 ,29.211,100.166,31.352
 ,16.988,-122.618,31.345
 ,15.621,49.474,31.340
 ,12.687,-44.540,31.338
 ,8.220,1.057,31.332
 ,-4.724,-53.275,31.325
 ,43.637,26.634,31.313
 ,-0.124,-151.670,31.306
 ,-5.655,35.141,31.304
 ,48.073,66.738,31.298
 ,-68.171,118.980,31.296
 ,74.351,-103.601,31.282
 ,-8.746,-174.513,31.280
 ,71.674,31.051,31.279
Yoshikawa,81.235,106.226,31.275
 ,55.699,-77.810,31.274
 ,-4.369,-106.168,31.268
 ,-68.103,9.897,31.267
 ,22.551,-35.209,31.265
 ,15.641,-174.420,31.262
 ,-11.450,-71.059,31.234
 ,75.356,-159.962,31.226
 ,37.917,85.715,31.224
 ,-17.325,-9.804,31.223
 ,-36.002,21.199,31.219
 ,31.923,-121.564,31.218
 ,-51.500,130.545,31.208
 ,21.762,-51.623,31.205
 ,29.787,-124.803,31.190
 ,-35.807,71.595,31.187
 ,56.753,-172.085,31.183
 ,-68.246,129.540,31.177
 ,-31.615,145.678,31.174
 ,-44.243,-149.563,31.166
 ,-56.996,-125.229,31.163
 ,-16.512,-45.411,31.159
 ,-21.050,-1.887,31.152
 ,-74.152,-59.569,31.149
 ,4.568,-158.882,31.148
 ,-83.690,81.247,31.144
 ,-30.516,-68.688,31.143
 ,32.791,12.456,31.138
 ,28.809,69.592,31.137
 ,17.318,63.618,31.137
 ,11.022,-118.157,31.134
 ,-59.520,-57.643,31.127
 ,-23.259,-160.390,31.123
 ,-56.902,-150.185,31.120
 ,-29.682,170.095,31.116
 ,-45.026,-104.342,31.112
 ,34.048,-96.975,31.109
 ,-75.553,52.858,31.104
 ,37.043,43.144,31.103
 ,75.099,-135.719,31.099
 ,39.291,-162.507,31.089
 ,46.778,35.597,31.074
 ,65.996,143.640,31.065
 ,-55.038,145.639,31.062
 ,-23.358,128.501,31.056
 ,25.891,80.057,31.053
 ,0.235,-91.339,31.051
 ,22.258,85.998,31.047
 ,39.995,-32.535,31.046
 ,32.228,-121.156,31.044
 ,-44.352,45.534,31.032
 ,-12.190,-173.709,31.030
 ,-55.495,20.306,31.027
 ,-21.807,133.942,31.026
 ,29.523,-114.343,31.026
 ,46.323,-63.332,31.021
 ,-1.424,-92.570,31.011
 ,13.669,-93.969,31.006
 ,6.554,-91.307,30.995
 ,34.395,70.779,30.988
 ,-46.283,125.275,30.978
 ,2.349,-156.738,30.978
 ,48.699,67.096,30.977
 ,-41.707,105.398,30.974
 ,-6.868,68.511,30.970
 ,-40.993,-53.386,30.968
 ,-4.872,54.375,30.963
 ,30.544,106.354,30.959
 ,51.992,-103.308,30.954
 ,-37.287,-64.406,30.944
 ,62.321,-42.292,30.941
 ,-63.308,21.978,30.938
 ,-33.033,-123.872,30.937
 ,-39.585,143.480,30.935
 ,14.962,13.104,30.930
 ,-29.656,136.470,30.929
 ,-47.947,-25.885,30.921
 ,-68.002,135.768,30.918
 ,7.158,-8.461,30.914
 ,57.854,13.110,30.914
 ,65.428,151.530,30.908
 ,13.565,-110.963,30.899
 ,75.176,1.753,30.896
 ,-24.923,-68.084,30.892
 ,-60.882,7.996,30.887
 ,24.102,-98.118,30.887
 ,-12.066,-119.450,30.866
 ,-1.944,85.131,30.865
 ,-0.359,121.191,30.863
 ,21.262,-112.069,30.862
 ,49.281,77.308,30.861
 ,-18.046,-160.800,30.860
 ,31.183,38.800,30.859
 ,45.019,-47.485,30.857
 ,40.090,-146.063,30.848
 ,-15.561,79.921,30.843
 ,-23.023,64.284,30.843
 ,35.004,-43.068,30.842
 ,-32.430,162.753,30.827
 ,-62.491,-137.667,30.824
 ,-71.315,-144.345,30.797
 ,-23.933,-108.580,30.790
 ,-6.119,176.181,30.789
 ,-6.975,71.220,30.783
 ,-7.556,6.446,30.783
 ,34.604,-24.775,30.776
 ,10.653,38.699,30.776
 ,-14.141,139.114,30.773
 ,-18.425,122.746,30.770
 ,-6.695,80.027,30.768
 ,31.575,37.313,30.762
 ,34.637,7.271,30.754
 ,17.643,-65.876,30.753
 ,-23.007,140.650,30.752
 ,-67.221,164.747,30.747
 ,-11.904,-42.444,30.747
 ,11.237,-0.004,30.742
 ,-9.543,-149.662,30.742
 ,32.616,-119.652,30.737
 ,38.681,140.547,30.732
Varma,80.046,-18.863,30.730
 ,73.194,155.848,30.725
 ,56.187,-52.636,30.725
 ,-29.619,103.135,30.723
 ,-38.958,154.156,30.718
 ,-51.934,89.234,30.713
 ,56.612,172.263,30.708
 ,78.690,33.262,30.706
 ,-41.460,-141.565,30.703
 ,-3.985,-140.281,30.692
 ,-32.859,-173.694,30.690
 ,5.219,44.613,30.688
 ,-31.589,176.451,30.686
 ,-46.200,107.740,30.686
 ,30.948,-46.379,30.682
 ,-0.974,36.382,30.681
 ,3.788,-67.413,30.678
 ,0.271,128.642,30.671
 ,35.851,-6.268,30.646
 ,-18.731,-51.939,30.641
 ,-20.524,-129.371,30.626
 ,-69.465,-29.633,30.600
 ,40.104,32.571,30.598
